order_id,customer_id,order_date,order_value,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,days_to_return,category_accessories,category_apparel,category_beauty,category_electronics,category_footwear,category_home,category_mobile,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_wallet,return_reason_changed_mind,return_reason_damaged,return_reason_no_longer_needed,return_reason_not_as_described,return_reason_size_issue,return_reason_wrong_item,is_abusive_return
ORDb0cc47e9e3,CUST104856,2025-02-22,1371.02,6,5,1,536,0,0.0,0.0,0,1.523,11.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
ORD5a6bdf8d2b,CUST104619,2025-02-22,638.1,2,16,1,1142,2,0.0,0.0,0,0.709,23.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
ORD99c2ccb306,CUST101927,2025-02-22,39906.35,2,18,1,284,1,0.0,0.0,0,2.85,21.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
ORDd1c277ce1b,CUST105093,2025-02-22,905.65,7,9,1,807,0,0.0,0.0,0,0.647,17.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD3c19516f3d,CUST105565,2025-02-22,689.11,3,16,1,1124,3,0.3333,0.0,0,0.492,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD1486c4e57c,CUST100376,2025-02-22,613.77,5,6,1,750,0,0.0,0.0,0,0.682,10.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD2d5d3af7f9,CUST101462,2025-02-22,1218.5,6,18,1,507,2,0.0,0.0,0,0.554,15.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDd98f5cc15d,CUST103953,2025-02-22,2913.75,4,18,1,946,1,1.0,0.0,0,1.324,11.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD489fd2ec0f,CUST100705,2025-02-22,2751.73,4,6,1,833,2,0.5,0.0,0,3.057,20.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDc07b771e8f,CUST104555,2025-02-22,1001.19,3,3,1,809,3,0.6667,0.0,0,0.715,18.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDe46a9f394a,CUST105176,2025-02-22,1992.4,6,4,1,577,0,0.0,0.0,0,1.423,15.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDc1d1a4af18,CUST101339,2025-02-23,4229.39,6,8,1,955,5,0.0,0.0,0,1.922,10.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD241578fa72,CUST102272,2025-02-23,719.6,5,15,1,539,1,1.0,0.0,0,0.514,19.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORDfe57a91c98,CUST102524,2025-02-23,768.89,7,1,1,1084,3,0.0,0.0,0,0.854,19.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD82bd8bfc3d,CUST101187,2025-02-23,6567.36,7,2,1,894,3,0.0,0.0,0,1.01,24.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD32de1ebc9d,CUST101611,2025-02-23,2451.71,3,16,1,848,3,0.3333,0.0,0,1.114,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD16a7470b58,CUST105504,2025-02-23,3984.63,1,5,1,894,3,0.3333,0.0,0,2.214,16.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
ORDde8564b79b,CUST102509,2025-02-23,5410.91,6,13,1,496,2,0.0,0.0,0,2.46,26.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD736a1125ca,CUST105275,2025-02-23,2114.41,3,6,1,279,1,1.0,0.0,0,0.961,28.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDe04ee9b81c,CUST104260,2025-02-23,4090.17,6,0,1,1080,2,0.5,0.5,0,0.292,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
ORD43ce57536c,CUST104116,2025-02-23,1683.33,3,1,1,1025,1,0.0,0.0,0,1.202,7.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD7e329d95af,CUST102512,2025-02-23,922.44,1,8,1,165,2,0.0,0.0,0,1.025,14.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORDcd5c73b2af,CUST104322,2025-02-23,1303.19,4,12,1,543,1,0.0,0.0,0,0.931,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD0ef8a93340,CUST105838,2025-02-23,11523.41,4,7,1,1040,1,0.0,0.0,0,1.773,27.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDe0b32aea70,CUST100332,2025-02-23,5199.33,2,0,1,648,2,0.5,0.0,0,2.889,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
ORD08cd0ff6c0,CUST102335,2025-02-23,1813.23,1,19,1,0,2,0.0,0.0,0,0.824,10.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
ORDc5dc5367a4,CUST102653,2025-02-23,697.66,5,8,1,1140,0,0.0,0.0,0,0.775,3.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDd47bef5afb,CUST101835,2025-02-23,5636.45,5,3,1,669,1,0.0,0.0,0,2.562,26.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDef5d82a42f,CUST100150,2025-02-23,2468.1,3,22,1,0,2,0.5,0.0,0,1.371,26.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
ORD1ab9f9657c,CUST102549,2025-02-23,328.96,1,22,1,754,3,0.0,0.0,0,0.366,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDbe68ed518a,CUST101623,2025-02-23,596.56,2,2,1,120,2,0.0,0.0,0,0.663,22.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD5ae9c8ad0c,CUST102548,2025-02-23,613.1,2,2,1,956,0,0.0,0.0,0,0.681,9.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD99a8b6490d,CUST100345,2025-02-23,2818.61,6,19,1,279,2,0.0,0.0,0,1.566,8.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORDe9bfc2bd3d,CUST104191,2025-02-23,1123.85,7,18,1,977,3,0.3333,0.0,0,0.803,6.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD3b4b9120c6,CUST102681,2025-02-23,2026.4,6,6,1,510,2,0.0,0.0,0,2.252,25.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDbd25439124,CUST100336,2025-02-23,1799.23,7,14,1,1142,3,0.0,0.0,0,1.285,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD897a8b38f8,CUST104088,2025-02-23,1747.96,1,11,1,324,0,0.0,0.0,0,1.249,17.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD1927ec9b31,CUST103578,2025-02-23,530.42,2,19,1,1164,2,0.5,0.0,0,0.758,24.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDfec5ed852e,CUST102472,2025-02-23,10072.78,4,11,1,1120,1,0.0,0.0,0,0.719,18.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
ORD8a680eb0d8,CUST105612,2025-02-23,1507.98,6,17,1,867,3,0.0,0.0,0,0.685,18.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDf94fa5aba4,CUST100604,2025-02-24,1857.66,2,17,0,955,1,0.0,0.0,0,2.064,28.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD8b497f8888,CUST102543,2025-02-24,2801.88,2,7,0,1066,1,0.0,0.0,0,1.274,22.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD0f3c458ba6,CUST102181,2025-02-24,2954.43,4,9,0,411,2,0.0,0.0,0,1.343,20.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD55ce178e59,CUST101460,2025-02-24,2413.39,1,11,0,688,2,0.0,0.0,0,1.341,16.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD4093db870c,CUST105930,2025-02-24,419.04,3,2,0,0,0,0.0,0.0,0,0.599,13.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDf1df08090a,CUST101612,2025-02-24,1027.79,7,1,0,834,2,0.0,0.0,0,0.734,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD7c5e53fc6f,CUST102589,2025-02-24,1289.92,4,3,0,660,1,1.0,0.0,0,0.921,15.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDd577bdda7c,CUST102521,2025-02-24,1191.37,1,18,0,1015,1,0.0,0.0,0,0.542,24.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD3aab95294a,CUST105438,2025-02-24,1634.56,5,22,0,1179,2,0.0,0.0,0,1.816,5.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD1a4a844e12,CUST104640,2025-02-24,9521.97,1,11,0,1145,1,0.0,0.0,0,0.68,23.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0
ORD91c926a57f,CUST105393,2025-02-24,13840.83,5,7,0,0,0,0.0,0.0,0,2.129,23.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDf2f61715c2,CUST100075,2025-02-24,1505.22,3,0,0,119,0,0.0,0.0,0,1.075,30.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD8bce5aef8a,CUST104971,2025-02-24,3478.2,1,1,0,947,5,0.0,0.0,0,1.581,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD9a375de310,CUST105621,2025-02-24,778.21,3,15,0,924,2,0.0,0.0,0,0.556,19.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD8e499f9eb5,CUST102569,2025-02-24,1032.87,7,10,0,1088,2,0.0,0.0,0,0.469,10.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
ORDccb440aec1,CUST103385,2025-02-24,3614.35,4,12,0,304,1,0.0,0.0,0,1.643,12.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD045c61815f,CUST103278,2025-02-24,5076.6,6,10,0,422,2,0.0,0.0,0,0.781,19.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDc7bc52c4fe,CUST101175,2025-02-24,1092.24,5,23,0,1139,1,0.0,0.0,0,0.78,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDf710cca7a0,CUST101947,2025-02-24,23099.37,2,1,0,1116,2,0.5,0.5,0,1.65,30.0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1
ORD44a8ae533e,CUST104374,2025-02-25,12820.66,5,6,0,693,1,0.0,0.0,0,1.972,2.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD2297248aeb,CUST102474,2025-02-25,582.66,1,11,0,485,1,0.0,0.0,0,0.832,21.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD65672993f7,CUST104705,2025-02-25,1418.79,2,2,0,902,0,0.0,0.0,0,0.645,11.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDa6500d0eee,CUST102286,2025-02-25,2597.98,6,18,0,294,0,0.0,0.0,0,1.856,25.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
ORD6790bc949f,CUST102347,2025-02-25,19211.81,4,7,0,665,2,0.0,0.0,0,2.956,12.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD4a1a2b332c,CUST100512,2025-02-25,3826.36,1,5,0,1170,5,0.4,0.0,0,2.126,10.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
ORD72b260893c,CUST101188,2025-02-25,757.48,5,1,0,1170,3,0.0,0.0,0,0.842,16.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
ORD06edb54ad4,CUST100455,2025-02-25,1137.43,6,16,0,160,0,0.0,0.0,0,0.517,3.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD4aebc2eaba,CUST105146,2025-02-25,965.05,5,12,0,451,0,0.0,0.0,0,0.689,21.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
ORD65e509c4db,CUST100917,2025-02-25,1752.7,5,20,0,458,4,0.25,0.0,0,0.797,6.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD70f920a091,CUST100282,2025-02-25,31540.9,5,5,0,821,2,0.0,0.0,0,2.253,17.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
ORDd6e963d7e3,CUST104794,2025-02-25,2194.05,3,23,0,772,0,0.0,0.0,0,1.219,24.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
ORD946d6d3a05,CUST103808,2025-02-25,961.43,7,0,0,443,1,0.0,0.0,0,0.687,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD24e00d9f84,CUST103957,2025-02-25,1128.99,6,23,0,1045,1,0.0,0.0,0,0.806,18.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDab3cc0d086,CUST104230,2025-02-25,1191.07,6,8,0,800,1,0.0,0.0,0,0.851,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD1efd4bfa3e,CUST100036,2025-02-25,735.52,7,0,0,463,2,0.0,0.0,0,0.525,23.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD10f6a3bddf,CUST103486,2025-02-25,735.61,2,19,0,677,3,0.3333,0.0,0,0.817,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDbabba0b68c,CUST104261,2025-02-25,642.85,5,1,0,666,1,0.0,0.0,0,0.292,20.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
ORDd1524cf566,CUST104729,2025-02-25,3012.54,7,1,0,522,0,0.0,0.0,0,1.369,2.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD001822253c,CUST101609,2025-02-25,610.99,5,18,0,1018,2,0.0,0.0,0,0.436,26.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD80271c25fe,CUST103201,2025-02-25,1247.94,5,10,0,1187,1,1.0,0.0,0,1.783,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
ORDb416deef03,CUST105888,2025-02-25,26813.22,4,2,0,1001,1,0.0,0.0,0,1.915,25.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0
ORDed20c475db,CUST103922,2025-02-25,2531.67,7,17,0,122,0,0.0,0.0,0,1.406,13.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
ORDaed5849763,CUST102596,2025-02-25,1689.89,7,8,0,620,2,0.0,0.0,0,1.207,10.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD2c0a9068c4,CUST105454,2025-02-25,4215.24,4,15,0,704,1,1.0,1.0,0,0.648,19.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORDf06c2fb054,CUST105424,2025-02-25,8783.94,4,8,0,274,1,1.0,1.0,0,1.351,11.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
ORD723832250c,CUST105904,2025-02-25,1913.41,1,3,0,407,0,0.0,0.0,0,1.367,20.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORDbc0932bcb7,CUST102406,2025-02-25,437.99,3,5,0,500,0,0.0,0.0,0,0.626,16.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORD0f29e6c842,CUST105593,2025-02-25,1517.76,5,16,0,408,3,0.6667,0.0,0,0.69,15.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD535ffdfd67,CUST103089,2025-02-25,1881.53,5,0,0,518,1,0.0,0.0,0,1.344,27.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORD709ea96235,CUST101397,2025-02-26,16518.32,6,14,0,775,1,1.0,1.0,0,2.541,17.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
ORDdc5d0e9762,CUST102098,2025-02-26,1191.28,2,12,0,421,2,0.0,0.0,0,0.851,20.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDa45d1020b2,CUST105078,2025-02-26,7560.93,7,7,0,0,0,0.0,0.0,0,1.163,30.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDbd83d5b1f2,CUST104129,2025-02-26,5427.9,1,19,0,1100,2,0.5,0.0,0,2.467,11.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
ORD98d444f219,CUST103046,2025-02-26,8177.93,5,21,0,1094,2,0.0,0.0,0,1.258,30.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDfb84ef421e,CUST100776,2025-02-26,13558.28,1,11,0,1071,4,0.5,0.0,0,0.968,6.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0
ORD382ba0309c,CUST102535,2025-02-26,5939.65,1,10,0,636,1,1.0,0.0,0,2.7,5.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDc88bd403a1,CUST104700,2025-02-26,1665.29,3,1,0,752,2,0.5,0.0,0,1.189,26.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORD22b03cd330,CUST102122,2025-02-26,2027.03,7,11,0,992,4,0.0,0.0,0,0.921,6.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDfc63a83f07,CUST101224,2025-02-26,812.64,5,5,0,330,1,0.0,0.0,0,0.903,5.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD4aa1041968,CUST105238,2025-02-26,11047.88,1,2,0,999,2,0.0,0.0,0,0.789,1.0,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0
ORD371f6a0cbf,CUST101506,2025-02-26,3991.4,5,7,0,592,1,1.0,0.0,0,0.614,14.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD5bd4b69cc0,CUST103010,2025-02-26,2320.45,7,20,0,645,3,0.0,0.0,0,1.657,24.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORD46877b6e6d,CUST101503,2025-02-26,2076.1,1,8,0,101,0,0.0,0.0,0,0.944,25.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDcc7b810e79,CUST102155,2025-02-26,1840.68,1,18,0,1181,1,0.0,0.0,0,1.315,19.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD48008e1c8b,CUST104384,2025-02-26,1555.3,6,3,0,0,0,0.0,0.0,0,0.864,3.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
