order_id,customer_id,order_date,category,order_value,payment_method,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,is_returned,return_reason,days_to_return,device_fingerprint,address_fingerprint,payment_fingerprint,is_abusive_return,_behavior_type
ORDaa00348115,CUST101293,2025-04-11,electronics,6775.03,card,1,1,0,0,0,0.0,0.0,0,1.042,0,,,f32b189d02a6,4cb4b9ef656e,bd58885ec5a2,0,normal
ORDa11419608a,CUST101294,2025-03-11,footwear,1103.73,card,2,23,0,156,0,0.0,0.0,0,0.502,0,,,6a3ddf016be5,b256d48ea60f,77abf6b9c643,0,normal
ORD1f949d3f10,CUST101294,2025-05-27,mobile,12539.49,UPI,6,13,0,233,1,0.0,0.0,0,0.896,0,,,6a3ddf016be5,b256d48ea60f,77abf6b9c643,0,normal
ORDcb6c986984,CUST101294,2025-09-02,beauty,876.43,wallet,5,19,0,331,2,0.0,0.0,0,1.252,0,,,6a3ddf016be5,b256d48ea60f,77abf6b9c643,0,normal
ORDc776b88da5,CUST101295,2025-05-10,accessories,910.29,UPI,4,15,1,0,0,0.0,0.0,0,1.011,0,,,fb8332834eb5,22a66a81c66f,c71099ce5ec5,0,normal
ORD87ee9a86ab,CUST101296,2025-01-01,footwear,1942.68,UPI,7,13,0,1043,0,0.0,0.0,0,0.883,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD1f0254e231,CUST101296,2025-01-18,home,913.96,UPI,3,20,1,1060,1,0.0,0.0,0,0.508,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORDafff535dac,CUST101296,2025-03-07,beauty,314.24,card,4,13,0,1108,2,0.0,0.0,0,0.449,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD24f596c925,CUST101296,2025-03-11,accessories,341.24,UPI,6,14,0,1112,3,0.0,0.0,0,0.379,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD89d864fd0d,CUST101296,2025-03-24,apparel,2263.46,UPI,7,4,0,1125,4,0.0,0.0,0,1.617,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORDa842f3558f,CUST101296,2025-04-30,beauty,479.03,UPI,7,0,0,1162,5,0.0,0.0,0,0.684,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD767577e51b,CUST101296,2025-06-20,apparel,2016.43,card,4,9,0,1213,6,0.0,0.0,0,1.44,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD73a7c98949,CUST101296,2025-06-20,electronics,2842.56,card,5,2,0,1213,7,0.0,0.0,0,0.437,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD74369e72ab,CUST101296,2025-07-14,beauty,855.74,COD,5,22,0,1237,8,0.0,0.0,0,1.222,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORDca693453bd,CUST101296,2025-07-28,apparel,756.36,COD,3,8,0,1251,9,0.0,0.0,0,0.54,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD2b2d71d8bc,CUST101296,2025-08-14,beauty,1582.82,card,3,4,0,1268,10,0.0,0.0,0,2.261,1,no_longer_needed,2.0,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORDe3070a9c4b,CUST101296,2025-10-06,footwear,3070.25,UPI,5,12,0,1321,11,0.0909,0.0,0,1.396,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORD0beb37ac5e,CUST101296,2025-12-13,mobile,9506.05,card,1,15,1,1389,12,0.0833,0.0,0,0.679,0,,,50feeb1acab1,9fb35b5648db,7aa98dbf24f7,0,normal
ORDd31fe001a0,CUST101297,2025-01-12,mobile,11496.18,COD,3,5,1,1021,0,0.0,0.0,0,0.821,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD7df14f785d,CUST101297,2025-03-13,accessories,749.37,card,5,23,0,1081,1,0.0,0.0,0,0.833,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD869e623ab3,CUST101297,2025-03-26,accessories,1344.21,UPI,1,13,0,1094,2,0.0,0.0,0,1.494,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD42c76fc078,CUST101297,2025-06-09,footwear,2616.37,card,4,8,0,1169,3,0.0,0.0,0,1.189,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD6c3279a2f1,CUST101297,2025-06-29,electronics,9975.59,wallet,2,23,1,1189,4,0.0,0.0,0,1.535,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORDff9255ddb9,CUST101297,2025-08-09,mobile,19634.54,card,5,19,1,1230,5,0.0,0.0,0,1.402,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD7e73fb1f0f,CUST101297,2025-08-09,apparel,3088.89,card,7,10,1,1230,6,0.0,0.0,0,2.206,1,size_issue,26.0,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD52687ee1ff,CUST101297,2025-08-23,electronics,11949.16,UPI,2,4,1,1244,7,0.1429,0.0,0,1.838,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD59af94abec,CUST101297,2025-08-26,beauty,551.47,card,4,22,0,1247,8,0.125,0.0,0,0.788,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD68200a44b1,CUST101297,2025-08-31,electronics,12665.99,UPI,3,14,1,1252,9,0.1111,0.0,0,1.949,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD48ea003c54,CUST101297,2025-09-02,accessories,732.57,COD,2,23,0,1254,10,0.1,0.0,0,0.814,1,changed_mind,3.0,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD73a0f27255,CUST101297,2025-09-14,electronics,5243.76,UPI,5,14,1,1266,11,0.1818,0.0,0,0.807,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORDb54eccc709,CUST101297,2025-09-28,home,1676.34,wallet,7,12,1,1280,12,0.1667,0.0,0,0.931,0,,,804abcde9dfd,b278011c21e2,7dd6edb96c11,0,normal
ORD40223dec4b,CUST101298,2025-04-21,accessories,1454.81,UPI,5,16,0,8,0,0.0,0.0,0,1.616,1,no_longer_needed,14.0,434bd19c8102,49ab2b38ff47,1878a37a34d8,0,occasional_returner
ORD1911f4f235,CUST101298,2025-09-10,footwear,2546.79,card,4,7,0,150,1,1.0,0.0,0,1.158,0,,,434bd19c8102,49ab2b38ff47,1878a37a34d8,0,occasional_returner
ORDf75a356c07,CUST101298,2025-10-14,apparel,1773.34,UPI,2,1,0,184,2,0.5,0.0,0,1.267,0,,,434bd19c8102,49ab2b38ff47,1878a37a34d8,0,occasional_returner
ORD05ed207986,CUST101299,2025-01-09,beauty,483.66,card,4,10,0,113,0,0.0,0.0,0,0.691,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORD3f65fd08d0,CUST101299,2025-01-27,beauty,1011.22,UPI,5,18,0,131,1,0.0,0.0,0,1.445,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORDc5a507cdc3,CUST101299,2025-06-29,mobile,5325.5,card,4,5,1,284,2,0.0,0.0,0,0.38,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORDc0d144add5,CUST101299,2025-09-29,mobile,18592.42,COD,5,19,0,376,3,0.0,0.0,0,1.328,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORDc807ce4234,CUST101299,2025-10-05,apparel,4346.11,UPI,3,8,1,382,4,0.0,0.0,0,3.104,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORDb6372fc0fa,CUST101299,2025-10-07,mobile,15164.16,UPI,4,12,0,384,5,0.0,0.0,0,1.083,1,damaged,28.0,530de59456a4,742d8a880500,9154857afc59,0,normal
ORD18b59cdad1,CUST101299,2025-11-02,mobile,10218.37,card,5,13,1,410,6,0.1667,0.0,0,0.73,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORD4b179dd105,CUST101299,2025-12-28,beauty,313.86,UPI,7,23,1,466,7,0.1429,0.0,0,0.448,0,,,530de59456a4,742d8a880500,9154857afc59,0,normal
ORD89c8974441,CUST101300,2025-01-18,home,3727.98,wallet,1,1,1,766,0,0.0,0.0,0,2.071,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORDa740a735b3,CUST101300,2025-02-06,apparel,1566.4,UPI,4,9,0,785,1,0.0,0.0,0,1.119,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD68c2a2ce37,CUST101300,2025-03-16,apparel,1616.0,card,3,5,1,823,2,0.0,0.0,0,1.154,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD88aa95160b,CUST101300,2025-03-22,home,835.36,UPI,7,23,1,829,3,0.0,0.0,0,0.464,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORDfc99006bc3,CUST101300,2025-04-16,electronics,3925.78,UPI,6,8,0,854,4,0.0,0.0,0,0.604,1,changed_mind,6.0,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD8b76f309ad,CUST101300,2025-06-08,beauty,525.99,UPI,7,4,1,907,5,0.2,0.0,0,0.751,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD69dfa89bc5,CUST101300,2025-06-26,apparel,1838.79,UPI,2,20,0,925,6,0.1667,0.0,0,1.313,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD5104c39faa,CUST101300,2025-07-29,electronics,8642.54,card,6,23,0,958,7,0.1429,0.0,0,1.33,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD826eaad300,CUST101300,2025-09-02,electronics,3291.03,UPI,5,2,0,993,8,0.125,0.0,0,0.506,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD8ea0cd6fbb,CUST101300,2025-10-18,footwear,1714.07,UPI,1,17,1,1039,9,0.1111,0.0,0,0.779,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD88072b8ece,CUST101300,2025-12-24,beauty,235.06,card,6,3,0,1106,10,0.1,0.0,0,0.336,0,,,c132b597ae23,c6b70782e53c,97b701fe99cd,0,normal
ORD0ded67ee97,CUST101301,2025-01-03,accessories,326.81,UPI,5,7,0,629,0,0.0,0.0,0,0.363,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORD88403a6e82,CUST101301,2025-02-15,apparel,1936.88,COD,3,10,1,672,1,0.0,0.0,0,1.383,1,damaged,26.0,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORDc8de9d21be,CUST101301,2025-06-07,footwear,1723.74,wallet,4,15,1,784,2,0.5,0.0,0,0.784,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORD0e8e7048aa,CUST101301,2025-06-18,footwear,2499.62,COD,5,19,0,795,3,0.3333,0.0,0,1.136,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORD2fcaf3b00e,CUST101301,2025-07-14,mobile,11233.38,UPI,4,9,0,821,4,0.25,0.0,0,0.802,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORDf82c7891e1,CUST101301,2025-09-05,beauty,451.28,COD,4,17,0,874,5,0.2,0.0,0,0.645,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORD6e02086e08,CUST101301,2025-11-04,electronics,4516.97,card,7,9,0,934,6,0.1667,0.0,0,0.695,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORDe338ae7a94,CUST101301,2025-11-28,accessories,367.95,COD,2,2,0,958,7,0.1429,0.0,0,0.409,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORD1291278dd4,CUST101301,2025-12-12,mobile,16980.78,COD,1,23,0,972,8,0.125,0.0,0,1.213,0,,,5af8dd542f62,4c69f3773ec6,6ae8ef6af5f9,0,normal
ORD90dde62be1,CUST101302,2025-02-01,mobile,8006.09,card,4,15,1,540,0,0.0,0.0,0,0.572,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD34d5af0b66,CUST101302,2025-03-03,footwear,1769.82,UPI,2,16,0,570,1,0.0,0.0,0,0.804,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD0c7ca28b10,CUST101302,2025-03-16,apparel,1424.09,COD,6,9,1,583,2,0.0,0.0,0,1.017,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD010dc1ab69,CUST101302,2025-04-02,beauty,1034.82,UPI,3,18,0,600,3,0.0,0.0,0,1.478,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD79157f7fde,CUST101302,2025-04-19,home,951.16,UPI,5,11,1,617,4,0.0,0.0,0,0.528,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD2c1c4dd9ad,CUST101302,2025-08-08,mobile,25565.64,card,6,0,0,728,5,0.0,0.0,0,1.826,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD133f36a0ea,CUST101302,2025-08-21,electronics,13376.22,UPI,2,20,0,741,6,0.0,0.0,0,2.058,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORD38f36f340e,CUST101302,2025-09-21,home,2864.79,UPI,6,16,1,772,7,0.0,0.0,0,1.592,0,,,a9fe63bb8cdc,ee8013693f2c,ab375a78b866,0,occasional_returner
ORDa4816743eb,CUST101303,2025-01-01,electronics,13434.44,UPI,6,23,0,1118,0,0.0,0.0,0,2.067,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD703ad22624,CUST101303,2025-01-03,home,1377.61,UPI,1,0,0,1120,1,0.0,0.0,0,0.765,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDf95a15c0ba,CUST101303,2025-01-12,mobile,21173.82,wallet,2,13,1,1129,2,0.0,0.0,0,1.512,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD019c8aefde,CUST101303,2025-01-13,apparel,591.05,UPI,5,21,0,1130,3,0.0,0.0,0,0.422,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDb597c9af2c,CUST101303,2025-03-09,home,1406.58,UPI,1,3,1,1185,4,0.0,0.0,0,0.781,1,size_issue,27.0,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDa6e6aeac4b,CUST101303,2025-03-11,apparel,3149.52,UPI,3,1,0,1187,5,0.2,0.0,0,2.25,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD75e10c411b,CUST101303,2025-04-11,mobile,9846.71,UPI,1,16,0,1218,6,0.1667,0.0,0,0.703,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD55121f5ef5,CUST101303,2025-04-24,beauty,626.17,card,2,9,0,1231,7,0.1429,0.0,0,0.895,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDab2d5a8d9a,CUST101303,2025-05-05,apparel,786.78,card,1,9,0,1242,8,0.125,0.0,0,0.562,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDe97ddbfaed,CUST101303,2025-05-15,accessories,2223.85,wallet,2,6,0,1252,9,0.1111,0.0,0,2.471,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD6cf6dcab36,CUST101303,2025-05-29,home,2103.55,COD,6,6,0,1266,10,0.1,0.0,0,1.169,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD01843debe8,CUST101303,2025-06-01,home,2110.37,card,4,21,1,1269,11,0.0909,0.0,0,1.172,1,changed_mind,3.0,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD376e73d9e3,CUST101303,2025-07-21,apparel,2201.68,UPI,6,2,0,1319,12,0.1667,0.0,0,1.573,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDb89fa18c79,CUST101303,2025-07-31,beauty,706.03,UPI,4,17,0,1329,13,0.1538,0.0,0,1.009,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD36e116d873,CUST101303,2025-08-19,home,990.63,COD,1,16,0,1348,14,0.1429,0.0,0,0.55,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD375bbb4196,CUST101303,2025-08-23,electronics,5717.09,COD,3,23,1,1352,15,0.1333,0.0,0,0.88,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDacfe5c7358,CUST101303,2025-08-25,footwear,2942.28,COD,1,4,0,1354,16,0.125,0.0,0,1.337,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDe3bef71d06,CUST101303,2025-08-30,mobile,12588.92,UPI,2,5,1,1359,17,0.1176,0.0,0,0.899,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD7a1c06f56f,CUST101303,2025-09-06,home,2600.1,UPI,3,17,1,1366,18,0.1111,0.0,0,1.444,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORDe596a1d1bd,CUST101303,2025-12-16,apparel,2235.57,wallet,5,6,0,1467,19,0.1053,0.0,0,1.597,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD5d51f29d60,CUST101303,2025-12-27,accessories,854.46,card,4,9,1,1478,20,0.1,0.0,0,0.949,0,,,3cc57d7dd598,5515a6378bde,591aacbde579,0,normal
ORD0284a36359,CUST101304,2025-01-26,accessories,1116.45,wallet,4,6,1,606,0,0.0,0.0,0,1.241,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORD8f6f8c8df4,CUST101304,2025-01-29,electronics,3532.19,UPI,1,6,0,609,1,0.0,0.0,0,0.543,1,wrong_item,21.0,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORDb702fa06d2,CUST101304,2025-03-04,electronics,8481.35,COD,7,4,0,643,2,0.5,0.0,0,1.305,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORD597d4366c2,CUST101304,2025-03-08,electronics,6518.1,UPI,1,21,1,647,3,0.3333,0.0,0,1.003,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORD58e46da7c4,CUST101304,2025-05-13,mobile,11021.93,COD,4,15,0,713,4,0.25,0.0,0,0.787,1,changed_mind,22.0,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORDb72f58cb35,CUST101304,2025-08-24,beauty,668.72,card,6,14,1,816,5,0.4,0.0,0,0.955,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORDed0ae61bd6,CUST101304,2025-09-28,apparel,709.47,card,6,23,1,851,6,0.3333,0.0,0,0.507,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORD0707e9f70b,CUST101304,2025-09-30,home,2406.32,UPI,3,14,0,853,7,0.2857,0.0,0,1.337,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORD72df6fc8bd,CUST101304,2025-11-10,footwear,2195.77,COD,2,2,0,894,8,0.25,0.0,0,0.998,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORDe9da045aa2,CUST101304,2025-11-13,apparel,1406.98,UPI,5,11,0,897,9,0.2222,0.0,0,1.005,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORD65ef3a3d85,CUST101304,2025-12-11,mobile,11573.24,card,5,10,0,925,10,0.2,0.0,0,0.827,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORDb3ea384459,CUST101304,2025-12-18,accessories,631.86,card,1,17,0,932,11,0.1818,0.0,0,0.702,0,,,d2eb633d59af,392b75912268,5b637128a78e,0,occasional_returner
ORDb6b81ba348,CUST101305,2025-01-07,accessories,1653.07,UPI,6,8,0,646,0,0.0,0.0,0,1.837,1,changed_mind,5.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORD8466b40ddf,CUST101305,2025-04-01,apparel,981.35,UPI,2,8,0,730,1,1.0,1.0,0,0.701,1,changed_mind,16.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORD162082cb83,CUST101305,2025-04-23,accessories,736.71,COD,5,0,0,752,2,1.0,1.0,0,0.819,1,changed_mind,17.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORD45317645aa,CUST101305,2025-05-18,electronics,5061.02,card,3,14,1,777,3,1.0,1.0,0,0.779,0,,,e64d9837efc5,6ebbef418601,21cb1590c699,0,serial_abuser
ORD70ba00e0f9,CUST101305,2025-07-10,footwear,2653.02,UPI,5,7,0,830,4,0.75,0.75,0,1.206,1,not_as_described,23.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORD82b891fe50,CUST101305,2025-08-21,mobile,26079.99,card,2,4,0,872,5,0.8,0.8,1,1.863,1,size_issue,15.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORDf490fcc2bb,CUST101305,2025-09-20,apparel,823.95,COD,1,1,1,902,6,0.8333,0.8333,2,0.589,0,,,e64d9837efc5,6ebbef418601,21cb1590c699,0,serial_abuser
ORDfff5b7d368,CUST101305,2025-11-10,accessories,1070.52,wallet,3,5,0,953,7,0.7143,0.7143,2,1.189,1,not_as_described,18.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORD37328031e6,CUST101305,2025-12-20,beauty,740.86,wallet,2,12,1,993,8,0.75,0.75,2,1.058,0,,,e64d9837efc5,6ebbef418601,21cb1590c699,0,serial_abuser
ORD915b74af00,CUST101305,2025-12-23,mobile,12778.0,card,3,18,0,996,9,0.6667,0.6667,2,0.913,0,,,e64d9837efc5,6ebbef418601,21cb1590c699,0,serial_abuser
ORD301dbfba8b,CUST101305,2025-12-30,apparel,2365.53,card,7,23,0,1003,10,0.6,0.6,2,1.69,1,changed_mind,30.0,e64d9837efc5,6ebbef418601,21cb1590c699,1,serial_abuser
ORD9403cd1375,CUST101306,2025-01-02,accessories,1585.23,COD,7,15,0,391,0,0.0,0.0,0,1.761,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORDcc1ccaec97,CUST101306,2025-01-19,mobile,7485.78,UPI,5,20,1,408,1,0.0,0.0,0,0.535,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD01bf90b75f,CUST101306,2025-02-27,accessories,695.67,UPI,5,22,0,447,2,0.0,0.0,0,0.773,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD59324241b9,CUST101306,2025-02-28,electronics,7122.66,UPI,5,8,0,448,3,0.0,0.0,0,1.096,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD57b05eea84,CUST101306,2025-03-05,footwear,1546.78,UPI,1,4,0,453,4,0.0,0.0,0,0.703,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD316e882d39,CUST101306,2025-06-19,electronics,7366.52,card,1,5,0,559,5,0.0,0.0,0,1.133,1,damaged,20.0,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD8278b0be7f,CUST101306,2025-06-30,mobile,10323.28,UPI,7,13,0,570,6,0.1667,0.0,0,0.737,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD522f753f83,CUST101306,2025-08-02,mobile,25894.77,UPI,3,10,1,603,7,0.1429,0.0,0,1.85,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD792dc0b975,CUST101306,2025-08-21,footwear,1921.75,card,6,4,0,622,8,0.125,0.0,0,0.874,1,no_longer_needed,30.0,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD7a80f5c5c6,CUST101306,2025-11-18,beauty,790.86,UPI,7,23,0,711,9,0.2222,0.0,0,1.13,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD3c7a2724bb,CUST101306,2025-12-17,apparel,973.4,wallet,3,16,0,740,10,0.2,0.0,0,0.695,0,,,19fab59c92d2,6a1387f8f94b,4e25ebdd25be,0,normal
ORD85470f9af5,CUST101307,2025-01-02,footwear,1101.05,UPI,4,23,0,426,0,0.0,0.0,0,0.5,1,size_issue,1.0,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD5e977931b2,CUST101307,2025-01-19,electronics,5589.64,UPI,1,12,1,443,1,1.0,0.0,0,0.86,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD5f93ddaa2f,CUST101307,2025-02-09,electronics,7896.84,card,1,11,1,464,2,0.5,0.0,0,1.215,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORDafdc2f1d98,CUST101307,2025-03-12,home,2684.88,UPI,1,2,0,495,3,0.3333,0.0,0,1.492,1,damaged,15.0,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD431c42c251,CUST101307,2025-06-02,apparel,442.34,card,4,22,0,577,4,0.5,0.0,0,0.316,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD06682415ea,CUST101307,2025-07-31,footwear,1082.69,COD,5,23,0,636,5,0.4,0.0,0,0.492,1,wrong_item,21.0,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD6e2daa5aeb,CUST101307,2025-10-17,accessories,1727.92,card,6,14,0,714,6,0.5,0.0,0,1.92,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD5b16bd4763,CUST101307,2025-10-17,footwear,2557.96,UPI,7,15,0,714,7,0.4286,0.0,0,1.163,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORDcfed7c1444,CUST101307,2025-11-22,beauty,1125.31,UPI,1,17,1,750,8,0.375,0.0,0,1.608,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORDf95b6c8057,CUST101307,2025-12-18,accessories,1175.93,UPI,6,22,0,776,9,0.3333,0.0,0,1.307,0,,,9c442223c51d,9da2cebaa477,56c7ae832132,0,normal
ORD68ee04d0a1,CUST101308,2025-01-13,footwear,1660.23,UPI,7,10,0,87,0,0.0,0.0,0,0.755,1,size_issue,27.0,6c97329d2f4a,f66a61037efb,6f1f26d3dece,0,normal
ORDb3be6f0c97,CUST101309,2025-01-08,electronics,8190.27,card,7,17,0,425,0,0.0,0.0,0,1.26,1,size_issue,30.0,5bf70241f26a,b0663c41a7dd,972db2e2275e,1,serial_abuser
ORDe5b49ce4cb,CUST101309,2025-02-16,apparel,2353.83,UPI,4,3,1,464,1,1.0,1.0,1,1.681,1,not_as_described,4.0,5bf70241f26a,b0663c41a7dd,972db2e2275e,1,serial_abuser
ORD22c7bc4204,CUST101309,2025-03-04,mobile,13891.35,card,6,8,0,480,2,1.0,1.0,1,0.992,1,damaged,5.0,5bf70241f26a,b0663c41a7dd,972db2e2275e,1,serial_abuser
ORD12c34ac028,CUST101309,2025-06-04,beauty,1649.64,COD,2,2,0,572,3,1.0,1.0,1,2.357,0,,,5bf70241f26a,b0663c41a7dd,972db2e2275e,0,serial_abuser
